-89.1016666667,13.7816666667,10,8
-89.1130555556,13.7966666667,2,2
-89.097875,13.7033916667,174,160
-89.1072222222,13.7252777778,39,3
-89.1469444444,13.8080555556,,
-89.0958333333,13.7236111111,11,10
-89.0911111111,13.7261111111,4,3
-89.0949886428,13.7265520603,64,57
-89.0938888889,13.7255555556,4,3
-89.1025305556,13.7255638889,11,7
-89.1041666667,13.7266666667,10,7
-89.0997111111,13.7200305556,44,42
-89.0953083333,13.7256138889,10,7
-89.0924444444,13.7300722222,,
-89.0925277778,13.7275944444,,
-89.0995194444,13.720325,,
-89.1088640111,13.7255185537,,
-89.100034179,13.7220113702,6,4
-89.1474472222,13.8053388889,,
-89.1114555556,13.7305277778,,
-89.0884833333,13.7346305556,52,43
-89.0117777778,13.8773055556,4,4
-89.1305555556,13.7616666667,19,18
-89.1144444444,13.8169444444,18,14
-89.1288888889,13.7911111111,9,0
-89.1380555556,13.7988888889,24,22
-89.0901083333,13.7503916667,24,23
-89.0966666667,13.7719444444,11,11
-89.135,13.8127777778,,
-89.1019444444,13.7413888889,15,11
-89.1199111111,13.7995166667,3,2
-89.1116666667,13.7811111111,9,7
-89.14,13.7997222222,42,20
-89.1131873221,13.7781529022,16,2
-89.1675222222,13.7097888889,,
-89.1707527778,13.7157,,
-89.1705333333,13.7752805556,16,14
-89.162075,13.7931111111,37,30
-89.1774861111,13.7420138889,8,0
-89.1659861111,13.7423611111,,
-89.1511111111,13.7072222222,94,81
-89.1666722222,13.7582527778,21,20
-89.1787722222,13.7594722222,25,20
-89.1579472222,13.775875,18,14
-89.1455555556,13.7547222222,23,21
-89.1666083333,13.77055,44,36
-89.1697222222,13.7180555556,50,41
-89.1733333333,13.7130555556,34,29
-89.1624277778,13.7207527778,15,13
-89.1689944444,13.7447583333,92,78
-89.1445194444,13.7685361111,15,15
-89.1713333333,13.7241666667,42,28
-89.1689916667,13.7288527778,26,22
-89.1675,13.7177777778,44,38
-89.1676,13.7254972222,94,24
-89.1693916667,13.7439361111,,
-89.1524583333,13.7213194444,17,17
-89.1698527778,13.7174305556,55,46
-89.1698972222,13.7178027778,4,0
-89.1508333333,13.7316666667,12,3
-89.1516305556,13.7213027778,,
-89.1681583333,13.7535083333,20,18
-89.1669645516,13.7238401427,19,16
-89.1696193677,13.7220992574,42,37
-89.1722972222,13.7147722222,,
-89.1494444444,13.7327777778,22,20
-89.1718861111,13.7118777778,43,33
-89.1641416667,13.7376111111,7,7
-89.1673111111,13.7883944444,,
-89.1704055556,13.7226638889,93,84
-89.1672222222,13.7177777778,38,30
-89.1694277778,13.729625,49,46
-89.1493527778,13.7488083333,29,26
-88.9947222222,13.6725,11,7
-88.9786111111,13.6883333333,63,59
-88.9461111111,13.6886111111,7,7
-88.9697222222,13.6925,18,15
-88.9613888889,13.6891666667,28,27
-88.9505555556,13.6872222222,26,24
-88.9572222222,13.6911111111,11,6
-88.9477777778,13.6747222222,19,19
-88.9805555556,13.6786111111,7,7
-88.9780555556,13.6861111111,33,31
-88.9294444444,13.7213888889,7,0
-88.9511902483,13.7251745765,,
-88.9497222222,13.7272222222,,
-88.9427777778,13.7216666667,18,15
-88.9538888889,13.715,13,10
-88.9613888889,13.7219444444,22,15
-88.9588271287,13.7295378644,15,6
-88.9586111111,13.7080555556,8,8
-88.9330555556,13.7358333333,31,25
-88.9345913617,13.7224799901,,
-88.9305555556,13.7222222222,,
-88.9505555556,13.6958333333,8,7
-88.9292984814,13.7211382688,130,115
-88.9331266944,13.7235965902,93,92
-88.9355555556,13.7213888889,114,102
-88.9605555556,13.7352777778,64,58
-88.9308333333,13.7255555556,42,30
-88.9380555556,13.7236111111,58,53
-88.9330555556,13.73,31,26
-88.9325,13.7180555556,26,23
-88.9441666667,13.7252777778,6,6
-88.9308333333,13.7213888889,7,7
-88.9413888889,13.7222222222,20,18
-88.9419444444,13.7222222222,18,18
-88.9380555556,13.7258333333,47,43
-88.9388888889,13.7230555556,,
-88.9302777778,13.7222222222,29,29
-88.9388888889,13.7272222222,30,29
-88.9819444444,13.7047222222,6,4
-88.9080555556,13.7127777778,20,17
-88.9623923492,13.7146635151,8,7
-88.9422222222,13.7236111111,40,38
-88.9419801468,13.7211251678,37,36
-88.9319444444,13.7197222222,135,132
-88.8883333333,13.7080555556,28,26
-88.9130555556,13.7511111111,64,61
-88.9047222222,13.7219444444,85,71
-88.9144444444,13.73,29,28
-88.9047222222,13.745,22,22
-88.9130555556,13.7405555556,24,21
-88.9027777778,13.7336111111,5,2
-88.9036944444,13.7676111111,,
-88.9059166667,13.769,30,24
-88.8953888889,13.7527777778,,
-88.9015833333,13.7801111111,9,7
-88.9155555556,13.7760833333,19,15
-88.92925,13.7789166667,56,44
-88.9499444444,13.7556944444,45,42
-88.9412222222,13.7576111111,18,16
-88.96125,13.7786944444,10,10
-88.9335555556,13.7616388889,47,42
-88.9388611111,13.776,26,24
-88.9484722222,13.7816944444,25,21
-88.9447222222,13.7395833333,20,15
-89.0430555556,13.8222222222,5,4
-89.0569444444,13.8161111111,52,47
-89.0361111111,13.8294444444,22,18
-89.0616666667,13.8269444444,6,5
-89.0480555556,13.8130555556,11,9
-89.0569444444,13.7858333333,14,13
-89.0525,13.8030555556,21,18
-89.0497222222,13.7641666667,,
-89.0547222222,13.7594444444,27,17
-89.0483333333,13.7727777778,6,6
-89.0472222222,13.7652777778,62,57
-89.0483333333,13.765,,
-89.0494444444,13.7655555556,9,9
-89.0480555556,13.7825,13,12
-89.0461111111,13.755,8,8
-89.0448977619,13.7642767384,25,23
-88.9141666667,13.7002777778,13,7
-88.9063888889,13.6847222222,11,6
-88.8736111111,13.6930555556,,
-88.8983333333,13.7002777778,73,60
-88.8988888889,13.6763888889,56,46
-88.8897222222,13.6861111111,24,14
-88.9044444444,13.6922222222,7,6
-89.095,13.8377777778,,
-89.0902777778,13.8191666667,32,32
-89.1033333333,13.8261111111,5,5
-89.0972222222,13.8397222222,61,54
-89.095,13.8372222222,,
-89.1262337686,13.8623045126,12,11
-89.0797222222,13.8236111111,12,12
-89.0711111111,13.8427777778,24,19
-89.1256944444,13.8503055556,7,7
-89.1173888889,13.8443055556,16,13
-89.1075,13.8230555556,16,16
-89.0987777778,13.8597777778,10,8
-89.0972222222,13.89,,
-89.0966666667,13.8386111111,49,48
-89.0027777778,13.7213888889,20,16
-89.0305555556,13.7916666667,19,13
-89.0125,13.7719444444,60,55
-89.0097222222,13.7530555556,,
-89.0463888889,13.7905555556,36,29
-89.0377777778,13.7613888889,,
-89.0380555556,13.7672222222,,
-89.6795,13.9798888889,58,50
-88.9844444444,13.7808333333,49,48
-88.9902777778,13.8061111111,,
-89.0233333333,13.8119166667,18,18
-88.9919444444,13.7597222222,15,13
-89.0194444444,13.7052777778,20,19
-89.0277777778,13.7461111111,67,56
-89.0063888889,13.7919444444,56,51
-89.025,13.7730555556,13,13
-89.0371804788,13.7641005602,55,49
-89.0374041171,13.7645831716,,
-89.0330555556,13.8408333333,36,32
-89.0366666667,13.8038888889,30,25
-89.0072222222,13.7486111111,55,49
-89.0027777778,13.7419444444,43,38
-89.0361111111,13.7669444444,12,12
-89.0086111111,13.7519444444,41,36
-89.0004757167,13.7425325496,9,6
-89.0236111111,13.7608333333,27,27
-89.0386111111,13.7386111111,20,17
-89.0302777778,13.7780555556,29,26
-89.0194444444,13.7855555556,29,24
-88.9972222222,13.7722222222,29,23
-89.0169444444,13.7961111111,68,57
-89.0069444444,13.7094444444,11,10
-89.0189444444,13.8273888889,11,9
-88.8866388889,13.7458333333,16,12
-88.8823888889,13.7304166667,,
-88.8870833333,13.7306388889,131,110
-88.8875555556,13.73075,,
-88.8828055556,13.7538611111,48,42
-88.8720833333,13.7661944444,23,21
-88.8684722222,13.7522777778,76,72
-88.8825618757,13.7299305779,49,47
-88.8849444444,13.7310277778,36,35
-88.8841944444,13.7313888889,13,12
-88.8743611111,13.7295277778,9,6
-88.8745277778,13.7415833333,,
-88.8769166667,13.7173055556,11,10
-88.9261111111,13.6830555556,41,36
-88.9219444444,13.6902777778,23,21
-88.9408333333,13.6855555556,16,14
-88.9175,13.6888888889,10,8
-88.9347222222,13.6947222222,17,14
-88.9194444444,13.6838888889,4,4
-88.9441666667,13.6594444444,2,1
-88.9566666667,13.6577777778,,
-88.9597222222,13.6511111111,31,29
-88.9780833333,13.7296944444,24,24
-88.9769444444,13.7391666667,,
-88.9658333333,13.7313888889,24,18
-88.9733333333,13.7663888889,,
-88.9604722222,13.7550833333,8,8
-88.9610555556,13.7379166667,9,8
-88.9780555556,13.7438888889,80,60
-88.97,13.7369444444,12,10
-88.9774722222,13.7410277778,19,16
-89.1411111111,13.9838888889,13,8
-89.0308611111,13.928,,
-89.0455277778,13.9181111111,2,2
-89.1627777778,13.9611111111,16,12
-89.0366111111,13.9093888889,10,8
-89.0236944444,13.9241388889,8,1
-89.0645833333,13.8682777778,3,2
-89.0640555556,13.88875,24,18
-89.0224722222,13.9398611111,19,18
-89.0277777778,13.9372222222,,
-89.0280555556,13.9380555556,45,44
-89.0938888889,13.9830833333,8,5
-89.1310530933,13.9624773125,5,5
-89.0727777778,13.9569444444,7,6
-89.0475,13.9286111111,12,9
-89.1236111111,13.9413888889,3,3
-89.1430555556,13.9561111111,2,2
-88.9979166667,13.9176666667,7,6
-88.9753055556,13.9308888889,7,7
-89.0925833333,14.0055277778,2,1
-89.0613567024,13.9483162032,15,13
-89.0694444444,13.9661111111,22,17
-89.030509958,13.9541674159,10,10
-89.0302777778,13.9663888889,3,3
-89.067309336,13.9479296999,1,0
-89.1077777778,13.9602777778,27,15
-89.0329444444,13.8703333333,11,9
-89.0408888889,13.8726111111,9,9
-89.0538888889,13.8852777778,22,13
-89.0676111111,13.8608888889,8,7
-89.0696092553,13.9123097183,6,5
-88.4928888889,13.5635,8,7
-88.9798055556,13.9136666667,5,4
-89.0781944444,14.02425,4,3
-89.1308333333,13.9986111111,3,2
-89.0791666667,13.9519444444,,
-89.0754722222,13.9963333333,14,10
-89.1136111111,13.9738888889,6,5
-89.0529444444,13.8585555556,13,11
-89.0463888889,13.9696666667,4,4
-89.0928611111,13.9736944444,16,14
-89.0911111111,13.9527777778,16,14
-88.9842777778,13.8404444444,,
-88.9712222222,13.8280833333,14,13
-88.9862222222,13.8365555556,,
-88.9843888889,13.8396111111,28,26
-88.9669722222,13.8023888889,16,16
-88.9576666667,13.80875,16,14
-88.9343611111,13.8095277778,12,10
-88.9724444444,13.8394166667,5,4
-88.9864166667,13.8468888889,7,7
-88.9818611111,13.8083611111,9,9
-89.0003888889,13.8322777778,4,1
-88.9955555556,13.8144444444,11,8
-88.9501111111,13.8008333333,6,3
-89.0963888889,13.5519444444,,
-89.095,13.5477777778,54,51
-89.0902777778,13.5311111111,10,7
-89.0961111111,13.5494444444,,
-89.0922222222,13.5527777778,8,7
-89.0961111111,13.5280555556,6,4
-89.0314877923,13.4927414638,,
-89.0166381772,13.4431325639,62,47
-89.0252777778,13.4783333333,9,3
-89.0002180926,13.4675990335,12,10
-89.0144444444,13.4591666667,,
-89.0302777778,13.4961111111,112,92
-89.0047222222,13.5025,9,7
-89.0303233753,13.4959663487,,
-88.9702777778,13.4761111111,6,6
-89.021725,13.455023,21,13
-89.026117,13.497595,9,8
-89.0136111111,13.5072222222,4,2
-89.0265659147,13.5114332245,7,7
-89.0311766561,13.5037166808,23,3
-89.0075,13.4477777778,51,39
-88.89927,13.653085,,
-88.8991178009,13.6535758017,,
-88.9150555556,13.6572777778,14,0
-88.8996292676,13.6510537455,,
-88.9254722222,13.6580833333,11,0
-88.9128888889,13.6476388889,19,0
-89.1227777778,13.5980555556,63,12
-89.1569444444,13.4775,20,12
-89.1227777778,13.5591666667,19,13
-89.1161111111,13.5761111111,,
-89.1130555556,13.5527777778,8,8
-89.1219444444,13.6133333333,28,23
-89.1271632136,13.4979107675,5,5
-89.1225,13.5902777778,61,48
-89.1409758769,13.5056060318,14,2
-89.1138942533,13.5672602649,,
-89.1166666667,13.5722222222,79,66
-89.1291951097,13.5402963827,27,20
-89.1239166667,13.5964722222,20,17
-89.1247222222,13.5963888889,2,2
-89.1186111111,13.5711111111,15,15
-89.1166666667,13.5655555556,13,9
-89.1186111111,13.5713888889,31,28
-89.1485386915,13.6058724374,14,12
-89.1075268221,13.5073773759,16,0
-89.1241666667,13.5158333333,8,5
-89.1038888889,13.5602777778,31,31
-88.96,13.6383333333,46,41
-88.9700971998,13.6182734232,6,0
-88.9525769504,13.6399433741,15,12
-89.0380555556,13.5713888889,19,13
-89.0255555556,13.5902777778,20,1
-89.0363888889,13.5652777778,,
-89.0172665276,13.5731453928,10,10
-89.0025,13.5616666667,9,8
-89.0211111111,13.5713888889,17,1
-88.9975390371,13.567093526,9,8
-88.9739722222,13.6495555556,35,35
-88.9883333333,13.6375,27,21
-88.9763888889,13.6491666667,,
-88.9925,13.6463055556,3,2
-89.0966810955,13.5752288093,11,10
-89.0556382035,13.6130784282,3,2
-89.0806158676,13.6046903771,6,6
-89.0955824756,13.608849549,,
-89.0918953552,13.6203197538,33,24
-89.0489722222,13.6148888889,11,8
-89.0539166667,13.6309166667,2,1
-89.0835555556,13.6366944444,9,7
-88.892423109,13.513063049,24,1
-88.9157777778,13.4398333333,17,9
-88.9301666667,13.4603333333,15,14
-88.8748055556,13.5931666667,7,0
-88.9086699034,13.5052587348,7,0
-88.9106944444,13.4779722222,16,15
-88.8915555556,13.53325,22,16
-88.9009166667,13.5291111111,8,7
-88.8961666667,13.5027222222,55,50
-88.8974722222,13.5019166667,36,34
-88.9028055556,13.5156944444,,
-88.9090833333,13.5380277778,21,11
-88.8755277778,13.5831111111,10,6
-88.9239722222,13.4204166667,8,3
-88.8824195337,13.5698307365,3,2
-88.8988055556,13.5513055556,15,5
-88.9036388889,13.4923888889,7,5
-88.8972350473,13.5048705084,36,14
-89.0883180979,13.5046217918,,
-89.0741666667,13.5019444444,19,14
-89.0997222222,13.5152777778,9,5
-89.0819659021,13.487155712,38,28
-89.0933333333,13.5052777778,38,33
-89.092385837,13.5053171778,,
-89.0988888889,13.5008333333,15,11
-88.9951099172,13.5844496766,7,6
-89.0096346964,13.6180081077,,
-89.0087897356,13.6160436071,45,41
-88.9788611111,13.6108611111,9,7
-88.9997601429,13.5865468332,15,11
-88.99375,13.6153055556,7,6
-89.1236510542,13.4754929548,45,36
-89.0877777778,13.4763888889,,
-89.1133333333,13.4733333333,18,12
-89.0566666667,13.4705555556,35,26
-89.0777777778,13.4741666667,18,15
-89.1206172464,13.3998709461,31,25
-89.0966666667,13.4686111111,,
-89.1350563264,13.4354878466,33,27
-89.0894444444,13.4752777778,49,46
-89.0967379144,13.4580581641,37,28
-89.0872222222,13.4730555556,7,6
-89.0886949603,13.4637695138,17,17
-89.0484954378,13.4685954605,46,38
-89.0702777778,13.4994444444,40,25
-89.0638888889,13.42,18,13
-89.081443705,13.3783231478,16,5
-89.0713888889,13.4813888889,24,17
-89.0658333333,13.3708333333,20,17
-89.0874302626,13.4690271361,71,51
-89.1496486306,13.4431886003,14,9
-89.141874707,13.4129447569,15,12
-89.0622222222,13.4816666667,10,5
-89.0490536756,13.4686789306,,
-89.0229961582,13.6160816202,,
-88.9909257749,13.6281900853,7,7
-89.0226719405,13.6185514646,89,50
-89.0214972441,13.622686061,,
-88.9958055556,13.6318611111,6,0
-89.0000787989,13.4247483114,13,8
-89.0440176349,13.3597361349,22,0
-89.0379333459,13.5419536837,,
-89.0250065364,13.3531729919,62,48
-89.0438888889,13.5155555556,19,19
-89.0327777778,13.4030555556,41,1
-89.0536111111,13.5244444444,10,0
-89.0403743373,13.4571518606,25,0
-89.01,13.4072222222,104,70
-88.9980555556,13.535,19,6
-88.821638,13.521413,,
-89.0469444444,13.4894444444,34,2
-89.0541666667,13.3938888889,13,5
-89.0366666667,13.5475,22,20
-89.0375,13.5452777778,,
-89.0093544213,13.4075339184,,
-89.0317161184,13.4055348719,1,0
-89.0179827976,13.3911841711,18,12
-89.0080555556,13.5472222222,4,0
-89.0416666667,13.4997222222,12,12
-89.0513888889,13.5011111111,9,8
-89.0309674438,13.5209310892,3,0
-89.0227777778,13.5469444444,2,2
-89.0488888889,13.4161111111,14,7
-89.0369444444,13.5444444444,17,15
-88.9511111111,13.6022222222,17,15
-88.9141666667,13.6061111111,7,7
-88.9196944444,13.6053611111,,
-88.9266111111,13.6014722222,56,48
-88.9477777778,13.5822222222,,
-88.9433333333,13.5963888889,13,9
-88.9249166667,13.5868611111,35,30
-88.9377777778,13.6091666667,4,2
-88.9116388889,13.5738611111,9,0
-88.9466666667,13.6047222222,,
-88.9164166667,13.5949444444,5,1
-88.9580007394,13.5971482057,7,2
-88.9294444444,13.6005555556,,
-88.932,13.4926388889,18,14
-88.9235,13.5016388889,,
-88.91475,13.5135555556,30,29
-88.9235833333,13.5023055556,71,55
-88.923871254,13.5017119152,,
-88.9195934762,13.4774599608,44,29
-88.9345555556,13.4688333333,10,0
-88.908,13.5311944444,,
-88.9224444444,13.4977222222,19,18
-88.9401666667,13.6279444444,21,18
-88.9296388889,13.6188611111,,
-88.8725833333,13.51275,31,21
-88.9276158778,13.6187381982,33,7
-88.9197222222,13.6194444444,,
-88.9000555556,13.6307222222,15,14
-88.9139722222,13.6250277778,5,5
-88.9281388889,13.6412222222,,
-88.9290833333,13.6278055556,,
-88.8950555556,13.6317222222,1,1
-88.9454722222,13.61825,,
-88.9155019114,13.6133475236,,
-88.9336111111,13.6252222222,,
-88.9825642576,13.3540007319,24,16
-88.9360471356,13.4959127202,10,3
-88.9388333333,13.5074444444,,
-88.9367894842,13.4918677738,,
-88.9699153413,13.5302230146,40,23
-88.9730795661,13.3548135529,17,7
-88.9220939628,13.5346455049,44,41
-88.9467807763,13.4143604614,42,30
-88.9808055556,13.5680833333,,
-88.9615536822,13.438872776,9,7
-88.9988888889,13.4922222222,37,31
-88.9578490255,13.5568269454,23,15
-88.9691666667,13.5138888889,27,23
-88.9162804125,13.5521173922,45,42
-88.9475467183,13.5266658717,22,19
-88.9644444444,13.5602777778,24,23
-88.9864505797,13.4998761002,35,1
-88.9812691554,13.4387245506,,
-88.9729444444,13.5096388889,25,21
-88.9522222222,13.4927777778,7,6
-88.9358888889,13.5073333333,39,33
-88.9326646815,13.5191926065,18,13
-88.9405864481,13.5137371157,,
-88.954,13.5131666667,1,0
-88.9398848492,13.5085455852,33,32
-88.9379166667,13.5124722222,,
-88.94075,13.5123333333,3,3
-88.9368055556,13.5418611111,13,11
-88.95525,13.3973611111,15,0
-88.973,13.5462777778,10,9
-88.9805555556,13.5152777778,5,4
-88.932,13.5236944444,15,14
-88.9282222222,13.5547222222,29,28
-88.9683055556,13.4385,26,16
-88.9746666667,13.5691388889,12,8
-88.9198055556,13.5665555556,19,15
-88.9395,13.5128333333,90,87
-88.9831381001,13.3753885396,27,24
-89.0774958075,13.5468142056,18,14
-89.0799153413,13.5631650667,15,13
-89.0605555556,13.5586111111,14,14
-89.0727777778,13.5202777778,8,0
-88.8248055556,13.4601944444,13,3
-88.8682222222,13.5223055556,16,1
-88.8702777778,13.5138888889,73,60
-88.8208333333,13.4562222222,5,1
-88.8690277778,13.5179444444,,
-88.8691944444,13.5085833333,,
-88.8866111111,13.4923611111,26,20
-88.86,13.4958055556,21,14
-88.8410833333,13.4237222222,1,1
-88.8404113651,13.4501058938,6,6
-88.8198055556,13.4318333333,10,7
-88.8759444444,13.4095,31,24
-88.8738888889,13.5053064242,35,14
-88.8093333333,13.4262222222,13,8
-88.8519722222,13.4799444444,42,21
-88.8304444444,13.5123055556,15,12
-88.8445555556,13.4672222222,21,19
-88.8911388889,13.4819444444,18,17
-88.8538333333,13.5063333333,47,36
-88.8399444444,13.5105,17,10
-88.8670833333,13.5412222222,9,5
-88.8456388889,13.4345,21,21
-88.8829722222,13.5099722222,49,25
-88.8517222222,13.4193888889,8,7
-88.8840277778,13.4550833333,62,59
-88.8692298677,13.5043505546,21,15
-88.8736111111,13.5083333333,,
-88.8709722222,13.51625,,
-88.8702777778,13.5072222222,47,42
-88.8683611111,13.4789444444,2,2
-88.8728701448,13.5125195301,19,17
-88.8752777778,13.5083333333,39,29
-88.8704268095,13.5108476496,58,51
-88.8728888889,13.5146666667,127,82
-88.8680555556,13.5041666667,,
-88.8698396775,13.5128091322,1,1
-88.8668359841,13.5096491984,45,43
-88.8680555556,13.5111111111,25,21
-88.8677777778,13.5047222222,30,29
-88.8683965344,13.5044027156,10,0
-88.8713888889,13.5044444444,12,9
-88.8701151766,13.5025031992,16,15
-88.8807549947,13.4993223968,7,2
-88.88775,13.5222777778,9,8
-88.84475,13.4066388889,9,9
-88.83925,13.37475,2,1
-88.8319166667,13.3468888889,3,0
-88.8039444444,13.3659444444,12,9
-88.8050277778,13.3837777778,11,7
-88.8325,13.4521111111,16,11
-88.8733611111,13.46375,21,20
-88.8191666667,13.3176111111,8,0
-88.8075277778,13.3191111111,15,15
-88.8698055556,13.542,4,0
-88.8194722222,13.40225,4,0
-88.9089166667,13.4268888889,15,9
-88.8515555556,13.36125,8,4
-88.7947222222,13.4086666667,6,0
-88.8654722222,13.4243333333,15,14
-88.8870277778,13.4216666667,15,11
-88.8810555556,13.47825,,
-88.8440555556,13.5300555556,11,11
-88.8165833333,13.5216944444,4,3
-88.8740277778,13.4879166667,12,9
-88.8571111111,13.4896666667,11,1
-88.8808333333,13.5348611111,10,6
-88.8710277778,13.5108888889,54,51
-88.8687552966,13.495516072,22,12
-88.9559722222,13.3497777778,,
-88.9801388889,13.335,19,10
-88.9427397943,13.3537899851,35,20
-88.9535,13.3492777778,48,36
-88.9570277778,13.3506666667,117,81
-88.9165555556,13.3059444444,28,19
-88.8638611111,13.2818611111,16,12
-88.9671388889,13.3557777778,13,5
-88.9217777778,13.3355555556,4,4
-88.9455689038,13.3182373046,19,14
-88.9909685093,13.3404920506,7,5
-88.9522605099,13.356450981,22,2
-88.8873611111,13.2936666667,8,5
-88.9843333333,13.3861666667,22,19
-88.8664444444,13.2821944444,11,7
-88.8381666667,13.2697777778,12,8
-88.8734166667,13.3398611111,,
-88.9034166667,13.3510555556,28,23
-88.8821394749,13.3491860425,33,26
-88.89,13.3305277778,13,8
-88.9244722222,13.3583055556,5,4
-88.9018055556,13.3078611111,9,0
-88.9189722222,13.3483611111,15,4
-89.0056388889,13.3459722222,11,4
-88.9488112897,13.371882328,10,8
-88.9581666667,13.3514722222,33,26
-88.974397832,13.3321823065,37,25
-88.9591333333,13.8886833333,,
-88.9605833333,13.8892333333,16,15
-88.95285,13.8545833333,,
-88.9702833333,13.9060833333,,
-88.95735,13.8703666667,13,11
-88.6579333333,13.8635166667,57,42
-88.64365,13.86385,17,16
-88.6494833333,13.8499833333,2,1
-88.6577833333,13.8836666667,5,1
-88.64545,13.87335,27,23
-88.6344,13.856,19,12
-88.6402,13.8955166667,1,1
-88.6615,13.8390333333,8,8
-88.904167,13.7975,,
-88.8211,13.8718666667,,
-88.8518166667,13.84565,,
-88.87365,13.8325666667,5,4
-88.82595,13.82915,24,19
-88.8595166667,13.8883666667,,
-88.8064666667,13.9270833333,18,16
-88.79475,13.8646333333,5,5
-88.8111666667,13.8524,15,14
-88.8830833333,13.7824,17,14
-88.8617166667,13.8230833333,15,14
-88.8116666667,13.7888166667,16,13
-88.8561666667,13.8433333333,59,56
-88.80445,13.8938166667,15,13
-88.8437333333,13.7773,26,19
-88.7817333333,13.8449333333,19,12
-88.7777333333,13.8803666667,17,17
-88.7973166667,13.8324333333,11,8
-88.8551,13.7807166667,3,3
-88.8374055556,13.8745333333,30,28
-88.8302666667,13.8019666667,38,36
-88.7675333333,13.8177666667,36,27
-88.8867333333,13.8173,22,15
-88.8197833333,13.8560666667,15,15
-88.8974166667,13.8072833333,18,11
-88.8380166667,13.85535,16,13
-88.8558333333,13.8670833333,5,4
-88.8611,13.7638333333,11,11
-88.83415,13.89195,9,9
-88.7663,13.8493666667,3,3
-88.89845,13.7977666667,14,0
-88.8075,13.8245833333,,
-88.8900833333,13.8338666667,29,24
-88.7946333333,13.8134166667,,
-88.8562833333,13.8081833333,21,20
-88.8023666667,13.8795166667,16,14
-88.8330166667,13.84145,22,16
-88.8729333333,13.7868666667,20,18
-88.86245,13.85135,27,21
-88.8478333333,13.839,68,49
-88.8714666667,13.8177333333,,
-88.8505,13.8435,,
-88.8220666667,13.7750166667,21,15
-88.7759,13.8663,4,4
-88.8511666667,13.8412333333,39,34
-88.8535,13.8391666667,106,81
-88.8032,13.8521333333,9,0
-88.8515,13.7964833333,3,3
-88.86355,13.8043333333,14,1
-88.8361,13.9157,22,21
-88.7949166667,13.89875,11,11
-88.7819833333,13.9091666667,5,5
-88.7914166667,13.8853166667,,
-88.8171833333,13.8628166667,7,0
-88.7884833333,13.9218166667,26,21
-88.8182166667,13.8996166667,11,10
-88.8216666667,13.9083333333,10,10
-88.7864,13.9034333333,11,9
-88.7625166667,13.9273166667,17,17
-88.7500666667,13.92035,7,7
-88.7399166667,13.8981833333,,
-88.1163611111,13.391,12,10
-88.7604333333,13.9023166667,8,6
-88.8527833333,13.85305,44,40
-88.8578333333,13.8465,12,7
-88.84635,13.8985833333,7,3
-88.8948666667,13.826,13,10
-88.8789,13.8893833333,1,1
-88.8063666667,13.9143333333,8,8
-88.8081333333,13.8985,2,1
-88.8057833333,13.8885333333,16,16
-88.847,13.8405,114,106
-88.8431666667,13.851,19,15
-88.857522992,13.8349651805,,
-88.8428238204,13.8443803457,12,2
-88.850505667,13.8390258663,4,0
-88.8304320147,13.8019474051,,
-88.8521471789,13.8394008922,,
-88.8547757438,13.8370465529,,
-88.8515678218,13.8574118413,,
-88.8998833333,13.8884666667,,
-88.9013333333,13.9165333333,7,7
-88.8218666667,13.9446333333,18,0
-88.877,13.9310166667,7,6
-88.8526,13.9383833333,23,22
-88.8977833333,13.9343277778,22,22
-88.8670666667,13.9303666667,7,4
-88.8293,13.9232166667,10,9
-88.9236833333,13.9221,10,10
-88.8165166667,13.9360166667,,
-88.7252527778,13.84745,9,8
-88.7170666667,13.8470333333,,
-88.7399166667,13.8436666667,6,3
-88.6852,13.8485666667,1,0
-88.6754,13.8378666667,22,22
-88.7356166667,13.8260166667,7,7
-88.7174333333,13.8348,17,15
-88.7176833333,13.8325666667,51,35
-88.7005166667,13.8201333333,25,19
-88.6705166667,13.8073833333,8,0
-88.7186166667,13.8107666667,10,9
-88.71545,13.8344666667,,
-88.7364833333,13.8675666667,8,2
-88.7422166667,13.8803833333,8,0
-88.6860666667,13.8311333333,6,4
-88.7453833333,13.8283,8,8
-88.6571833333,13.9139,3,1
-88.629,13.8706333333,,
-88.631,13.8736333333,24,18
-88.5598333333,13.8481166667,3,0
-88.60845,13.8147166667,2,2
-88.5809333333,13.8572166667,,
-88.5968166667,13.8872166667,12,9
-88.5698,13.8444666667,12,9
-88.5693166667,13.8675333333,6,0
-88.5719333333,13.9230666667,14,0
-88.765,13.9620166667,6,5
-88.7342,13.9529166667,30,25
-88.7565333333,13.9468,13,6
-88.6937833333,13.9085666667,4,4
-88.5429527778,13.931475,20,0
-88.7137833333,13.92085,5,4
-88.7814,13.9421666667,9,7
-88.6818333333,13.906,9,3
-88.74975,13.9735,4,4
-88.77765,13.9675333333,11,0
-88.6085,13.8981,1,1
-88.6767333333,13.8875833333,5,5
-88.6191,13.8334333333,8,5
-88.5785861111,13.8216777778,12,11
-88.69085,13.8756666667,17,15
-88.5821138889,13.8904861111,14,13
-88.623,13.9011666667,4,3
-88.56115,13.8827833333,14,7
-88.7184722222,13.9603333333,13,9
-88.6655333333,13.9047166667,16,6
-88.63605,13.8395833333,11,11
-88.6105166667,13.86245,13,13
-88.6005,13.84115,6,5
-88.6102944444,13.8861833333,3,3
-88.7634333333,13.9851833333,,
